Year,Garda Division,Type of Offence,VALUE
2024,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2024,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",192.0
2024,Roscommon-Longford Garda Division,Offences not elsewhere classified,52.0
2024,Roscommon-Longford Garda Division,Public order and other social code offences,370.0
2024,Roscommon-Longford Garda Division,Road and traffic offences,1029.0
2024,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",21.0
2024,Roscommon-Longford Garda Division,Sexual offences,76.0
2024,Roscommon-Longford Garda Division,Theft and related offences,585.0
2024,Roscommon-Longford Garda Division,Weapons and explosives offences,41.0
2025,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",343.0
2025,Roscommon-Longford Garda Division,Burglary and related offences,79.0
2025,Roscommon-Longford Garda Division,Controlled drug offences,149.0
2025,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,224.0
2025,Roscommon-Longford Garda Division,Dangerous or negligent acts,373.0
2025,Roscommon-Longford Garda Division,"Fraud, deception and related offences",0.0
2025,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2025,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2025,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",158.0
2025,Roscommon-Longford Garda Division,Offences not elsewhere classified,39.0
2025,Roscommon-Longford Garda Division,Public order and other social code offences,269.0
2025,Roscommon-Longford Garda Division,Road and traffic offences,604.0
2025,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",11.0
2025,Roscommon-Longford Garda Division,Sexual offences,34.0
2025,Roscommon-Longford Garda Division,Theft and related offences,451.0
2025,Roscommon-Longford Garda Division,Weapons and explosives offences,28.0
