Quarter,Garda Division,Type of Offence,VALUE
2008Q3,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,594.0
2008Q3,D.M.R. Southern Garda Division,Dangerous or negligent acts,421.0
2008Q3,D.M.R. Southern Garda Division,"Fraud, deception and related offences",96.0
2008Q3,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2008Q3,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2008Q3,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",121.0
2008Q3,D.M.R. Southern Garda Division,Offences not elsewhere classified,18.0
2008Q3,D.M.R. Southern Garda Division,Public order and other social code offences,582.0
2008Q3,D.M.R. Southern Garda Division,Road and traffic offences,3190.0
2008Q3,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",40.0
2008Q3,D.M.R. Southern Garda Division,Sexual offences,15.0
2008Q3,D.M.R. Southern Garda Division,Theft and related offences,1103.0
2008Q3,D.M.R. Southern Garda Division,Weapons and explosives offences,51.0
2008Q4,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",186.0
2008Q4,D.M.R. Southern Garda Division,Burglary and related offences,513.0
