Quarter,Garda Division,Type of Offence,VALUE
2009Q1,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",176.0
2009Q1,Kildare Garda Division,Burglary and related offences,377.0
2009Q1,Kildare Garda Division,Controlled drug offences,141.0
2009Q1,Kildare Garda Division,Damage to property and to the environment  offences,413.0
2009Q1,Kildare Garda Division,Dangerous or negligent acts,553.0
2009Q1,Kildare Garda Division,"Fraud, deception and related offences",41.0
2009Q1,Kildare Garda Division,Homicide & related offences,1.0
2009Q1,Kildare Garda Division,Kidnapping and related offences,5.0
2009Q1,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2009Q1,Kildare Garda Division,Offences not elsewhere classified,21.0
2009Q1,Kildare Garda Division,Public order and other social code offences,307.0
2009Q1,Kildare Garda Division,Road and traffic offences,1031.0
2009Q1,Kildare Garda Division,"Robbery, extortion and hijacking offences",34.0
2009Q1,Kildare Garda Division,Sexual offences,24.0
2009Q1,Kildare Garda Division,Theft and related offences,722.0
2009Q1,Kildare Garda Division,Weapons and explosives offences,17.0
2009Q2,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",205.0
2009Q2,Kildare Garda Division,Burglary and related offences,372.0
2009Q2,Kildare Garda Division,Controlled drug offences,138.0
2009Q2,Kildare Garda Division,Damage to property and to the environment  offences,406.0
2009Q2,Kildare Garda Division,Dangerous or negligent acts,733.0
2009Q2,Kildare Garda Division,"Fraud, deception and related offences",50.0
2009Q2,Kildare Garda Division,Homicide & related offences,0.0
2009Q2,Kildare Garda Division,Kidnapping and related offences,3.0
2009Q2,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2009Q2,Kildare Garda Division,Offences not elsewhere classified,19.0
2009Q2,Kildare Garda Division,Public order and other social code offences,321.0
2009Q2,Kildare Garda Division,Road and traffic offences,943.0
2009Q2,Kildare Garda Division,"Robbery, extortion and hijacking offences",43.0
2009Q2,Kildare Garda Division,Sexual offences,13.0
2009Q2,Kildare Garda Division,Theft and related offences,794.0
2009Q2,Kildare Garda Division,Weapons and explosives offences,24.0
2009Q3,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",184.0
2009Q3,Kildare Garda Division,Burglary and related offences,473.0
2009Q3,Kildare Garda Division,Controlled drug offences,410.0
2009Q3,Kildare Garda Division,Damage to property and to the environment  offences,388.0
